85,207066,40.750542,-73.939373,85000007
85,208234,40.749987,-73.94406,85000003
85,209858,40.758585,-73.937908,85000005
85,216349,40.752128,-73.939288,85000004
85,216757,40.750815,-73.940268,85000001
85,218126,40.75261,-73.938698,85000004
85,219151,40.749987,-73.94406,85000003
85,220761,40.749987,-73.94406,85000003
85,222167,40.75115,-73.940221,85000001
85,225478,40.75827,-73.937582,85000005
85,225771,40.750815,-73.940268,85000001
85,226759,40.758233,-73.937435,85000005
85,226877,40.749987,-73.94406,85000003
85,227778,40.7542,-73.942152,85000002
85,230370,40.750815,-73.940268,85000001
85,230390,40.749987,-73.94406,85000003
